timestamp,x,y
32.548,1119,340
32.557,1119,339
32.565,1119,336
32.573,1118,333
32.582,1118,329
32.590,1118,327
32.598,1118,321
32.607,1116,316
32.615,1116,309
32.623,1115,302
32.631,1115,298
32.640,1112,289
32.649,1110,280
32.657,1110,275
32.665,1109,267
32.674,1108,258
32.682,1107,247
32.691,1106,238
32.699,1106,227
32.708,1105,218
32.716,1104,209
32.725,1103,199
32.733,1102,191
32.741,1101,185
32.750,1100,182
32.758,1099,179
32.767,1096,177
32.775,1095,173
32.783,1095,173
32.792,1093,171
32.800,1093,171
32.809,1091,169
32.817,1090,167
32.825,1090,167
32.834,1089,166
32.842,1088,165
32.851,1087,165
32.859,1087,164
32.868,1087,164
32.876,1085,163
32.884,1085,163
32.893,1085,163
32.902,1085,163
32.910,1085,163
32.919,1085,163
32.927,1085,163
32.936,1085,163
32.944,1085,163
32.953,1085,163
32.961,1085,163
32.970,1085,163
32.978,1085,163
32.987,1085,163
32.995,1085,163
33.004,1085,163
33.012,1085,163
33.021,1085,163
33.030,1085,163
33.038,1085,163
33.047,1084,162
33.055,1082,160
33.064,1079,158
33.072,1070,154
33.080,1065,154
33.089,1055,151
33.097,1045,149
33.106,1033,147
33.114,1013,145
33.123,985,145
33.131,955,145
33.139,928,145
33.148,906,145
33.156,890,145
33.165,875,144
33.174,863,144
33.182,851,143
33.191,843,141
33.200,836,141
33.208,831,141
33.216,825,141
33.225,820,141
33.233,817,141
33.242,812,141
33.250,808,141
33.259,808,141
33.267,805,141
33.276,803,141
33.284,803,141
33.293,803,141
33.301,803,141
33.310,803,141
33.318,803,141
33.327,803,141
33.335,803,141
33.344,803,141
33.352,803,141
33.361,803,141
33.369,803,141
33.377,803,141
33.386,803,141
33.394,803,141
33.403,803,141
33.411,803,141
33.419,803,141
33.428,803,141
33.436,803,141
33.445,803,141
33.454,803,141
33.462,803,141
33.470,803,141
33.479,803,141
33.487,803,141
33.500,803,141
33.509,803,141
33.517,803,141
33.526,803,141
33.535,803,141
33.543,803,141
33.552,803,141
33.560,803,141
33.568,801,141
33.577,793,141
33.585,785,142
33.594,778,143
33.602,767,145
33.610,755,145
33.619,741,147
33.627,725,150
33.636,709,153
33.644,694,156
33.653,676,158
33.661,661,159
33.670,648,162
33.678,637,164
33.687,626,165
33.695,618,165
33.704,611,165
33.712,607,166
33.721,603,167
33.729,599,167
33.738,597,167
33.746,596,167
33.754,596,167
33.764,596,167
33.772,596,167
33.780,596,167
33.789,596,167
33.797,596,167
33.806,596,167
33.814,596,167
33.823,596,167
33.831,596,167
33.840,596,167
33.848,596,167
33.856,596,167
33.865,596,167
33.873,596,167
33.882,596,167
33.890,596,167
33.901,596,167
33.910,596,167
33.918,596,167
33.926,596,167
33.935,596,167
33.944,596,167
33.952,596,167
33.960,596,167
33.968,596,167
33.977,596,167
33.986,596,167
33.994,596,167
34.003,596,167
34.012,596,167
34.020,596,167
34.028,596,167
34.037,596,167
34.045,596,167
34.054,596,167
34.062,596,167
34.071,596,167
34.079,594,169
34.088,585,177
34.096,577,185
34.105,569,196
34.113,565,202
34.122,553,223
34.130,548,232
34.138,548,232
34.147,542,247
34.156,539,257
34.164,535,267
34.173,535,277
34.181,532,289
34.189,529,301
34.198,528,313
34.206,527,325
34.215,527,334
34.223,526,345
34.231,526,354
34.240,526,359
34.248,526,361
34.257,526,363
34.266,526,363
34.274,526,363
34.283,526,363
34.291,526,363
34.300,526,363
34.308,526,363
34.317,526,363
34.325,526,363
34.333,526,363
34.342,526,363
34.350,526,363
34.359,526,363
34.368,526,363
34.376,526,363
34.385,526,363
34.393,526,363
34.401,526,363
34.410,526,363
34.418,526,363
34.427,526,363
34.435,526,363
34.444,526,363
34.452,526,363
34.460,526,363
34.469,526,363
34.477,526,363
34.486,526,363
34.494,526,363
34.503,526,363
34.511,526,363
34.519,526,363
34.527,526,363
34.536,526,363
34.544,526,365
34.552,526,365
34.561,526,369
34.569,530,375
34.578,533,381
34.586,540,396
34.595,545,405
34.603,550,412
34.611,554,421
34.620,559,427
34.628,565,435
34.636,572,443
34.644,579,453
34.653,586,461
34.661,594,470
34.669,600,477
34.678,606,483
34.686,611,489
34.694,617,494
34.703,621,500
34.711,623,502
34.719,625,505
34.728,626,507
34.737,627,507
34.745,627,508
34.754,627,508
34.762,627,508
34.771,627,508
34.779,627,508
34.788,627,508
34.796,627,508
34.805,627,508
34.813,627,508
34.821,627,508
34.830,627,508
34.838,627,508
34.846,627,508
34.855,627,508
34.864,627,508
34.872,627,508
34.880,627,508
34.889,627,508
34.897,627,508
34.905,627,508
34.914,627,508
34.922,627,508
34.930,627,508
34.939,627,508
34.947,627,508
34.955,627,508
34.964,627,508
34.972,627,508
34.981,627,508
34.989,627,508
34.997,627,508
35.006,627,508
35.015,627,508
35.023,627,508
35.031,627,508
35.040,627,508
35.048,627,508
35.057,629,509
35.065,637,509
35.073,646,511
35.082,654,511
35.090,665,511
35.099,675,511
35.108,691,511
35.116,711,511
35.125,733,511
35.133,757,513
35.142,780,515
35.150,802,515
35.159,828,517
35.167,850,519
35.176,881,519
35.184,888,519
35.193,889,519
35.201,889,519
35.209,889,519
35.218,889,519
35.226,889,519
35.234,889,519
35.243,889,519
35.251,889,519
35.260,889,519
35.268,889,519
35.277,889,519
35.286,889,519
35.294,889,519
35.303,889,519
35.311,889,519
35.319,889,519
35.327,889,519
35.336,889,519
35.344,889,519
35.353,889,519
35.361,889,519
35.370,889,519
35.378,889,519
35.387,889,519
35.395,889,519
35.404,889,519
35.413,889,519
35.421,889,519
35.430,889,519
35.438,889,519
35.447,889,519
35.456,889,519
35.464,889,519
35.472,889,519
35.481,889,519
35.489,895,519
35.498,903,518
35.506,911,518
35.515,923,513
35.523,941,511
35.531,954,509
35.540,967,505
35.548,980,502
35.557,992,500
35.565,1003,497
35.574,1014,493
35.582,1022,491
35.591,1029,486
35.599,1033,483
35.607,1035,481
35.616,1036,479
35.624,1039,475
35.632,1039,474
35.641,1039,472
35.649,1039,471
35.657,1039,470
35.666,1039,470
35.674,1039,470
35.683,1039,470
35.691,1040,469
35.699,1040,469
35.708,1040,469
35.717,1040,469
35.725,1040,469
35.733,1040,469
35.742,1040,469
35.750,1040,469
35.759,1040,469
35.767,1040,469
35.775,1040,469
35.784,1040,469
35.793,1040,469
35.801,1040,469
35.810,1040,469
35.818,1040,469
35.827,1040,469
35.835,1040,469
35.843,1040,469
35.852,1040,469
35.860,1040,469
35.868,1040,469
35.877,1040,469
35.885,1040,469
35.894,1040,469
35.902,1040,469
35.910,1040,469
35.919,1040,469
35.927,1040,469
35.936,1040,469
35.944,1040,469
35.953,1040,469
35.961,1040,469
35.970,1040,463
35.978,1040,456
35.987,1040,449
35.995,1041,439
36.003,1042,429
36.012,1045,413
36.021,1045,402
36.029,1047,390
36.038,1047,379
36.046,1047,369
36.055,1047,358
36.063,1049,346
36.072,1049,335
36.080,1049,326
36.089,1049,318
36.097,1049,315
36.106,1049,312
36.114,1049,310
36.122,1049,310
36.130,1049,310
36.139,1049,310
36.147,1049,310
36.155,1049,310
36.164,1049,310
36.172,1049,310
36.181,1049,310
36.189,1049,310
36.198,1049,310
36.206,1049,310
36.214,1049,310
36.223,1049,310
36.231,1049,310
36.240,1049,310
36.248,1049,310
36.257,1049,310
36.265,1049,310
36.274,1049,309
36.282,1046,303
36.291,1045,301
36.299,1044,299
36.308,1041,297
36.316,1041,297
36.325,1038,293
36.333,1037,292
36.342,1033,289
36.350,1029,284
36.359,1023,279
36.367,1019,273
36.376,1014,265
36.384,1009,258
36.392,1003,248
36.401,997,239
36.409,995,231
36.417,993,223
36.426,991,215
36.434,987,206
36.443,985,199
36.451,983,195
36.459,983,189
36.468,982,185
36.477,980,181
36.485,979,179
36.494,979,176
36.502,977,175
36.510,977,174
36.519,976,173
36.528,976,173
36.537,976,173
36.545,976,173
36.554,976,173
36.562,976,173
36.571,976,173
36.586,976,173
36.595,976,173
36.603,976,173
36.611,976,173
36.620,976,173
36.628,976,173
36.637,976,173
36.645,975,173
36.653,975,173
36.662,975,173
36.670,975,173
36.678,975,173
36.687,975,173
36.695,975,173
36.704,974,171
36.712,973,171
36.721,973,171
36.730,973,171
36.738,970,169
36.747,969,168
36.755,967,167
36.764,964,164
36.772,961,162
36.781,959,161
36.789,952,157
36.798,945,153
36.806,937,149
36.814,929,147
36.823,919,144
36.831,909,144
36.840,896,144
36.848,881,144
36.857,867,143
36.865,853,143
36.874,839,143
36.883,829,143
36.891,817,143
36.899,809,142
36.908,798,142
36.916,789,142
36.925,779,142
36.933,775,142
36.942,771,142
36.950,769,142
36.959,769,142
36.967,769,142
36.976,769,142
36.984,769,142
36.993,769,142
37.001,769,142
37.010,769,142
37.018,769,142
37.027,769,142
37.035,769,142
37.044,769,142
37.052,769,142
37.061,769,142
37.070,769,142
37.078,769,142
37.087,769,142
37.095,769,142
37.103,769,142
37.112,769,142
37.120,769,142
37.128,769,142
37.137,769,142
37.146,769,142
37.154,769,142
37.163,769,142
37.171,765,142
37.179,763,142
37.187,757,142
37.196,754,142
37.204,749,142
37.212,742,142
37.221,735,140
37.229,726,140
37.237,717,140
37.246,705,140
37.254,694,140
37.263,687,140
37.271,675,140
37.279,662,140
37.288,650,140
37.297,639,140
37.305,635,140
37.313,629,141
37.322,625,141
37.330,623,141
37.338,621,141
37.347,621,141
37.355,621,141
37.363,621,141
37.372,621,141
37.380,621,141
37.388,621,141
37.397,621,141
37.405,621,141
37.413,621,141
37.422,621,141
37.430,621,141
37.439,621,141
37.448,621,141
37.456,621,141
37.465,621,141
37.473,621,141
37.481,621,141
37.490,621,141
37.499,621,141
37.507,621,141
37.515,621,141
37.524,621,141
37.532,621,141
37.541,621,141
37.549,621,141
37.558,621,141
37.566,621,141
37.575,621,141
37.584,621,141
37.593,621,141
37.601,621,141
37.610,621,141
37.618,621,141
37.627,621,141
37.636,621,141
37.644,620,141
37.653,620,141
37.661,615,143
37.670,607,146
37.678,591,153
37.687,579,158
37.695,565,164
37.704,545,173
37.712,521,183
37.721,507,189
37.729,497,194
37.738,491,197
37.746,491,197
37.755,491,197
37.764,491,197
37.772,491,197
37.781,491,197
37.789,491,197
37.797,491,197
37.806,491,197
37.815,491,197
37.823,491,197
37.831,491,197
37.840,491,197
37.849,491,197
37.857,491,197
37.865,491,197
37.874,491,197
37.882,491,197
37.891,491,197
37.899,491,197
37.908,491,197
37.916,491,199
37.925,491,199
37.933,491,199
37.941,491,199
37.950,491,199
37.958,491,199
37.966,491,199
37.975,491,199
37.984,491,199
37.992,491,199
38.000,491,199
38.009,491,199
38.017,491,199
38.026,491,199
38.034,492,200
38.042,493,200
38.051,493,201
38.059,493,201
38.068,493,201
38.076,493,202
38.085,493,203
38.094,493,203
38.102,494,207
38.110,494,212
38.119,494,216
38.127,494,221
38.136,494,225
38.145,494,233
38.153,494,241
38.161,494,247
38.170,494,258
38.178,494,269
38.187,495,278
38.195,497,290
38.204,499,299
38.212,501,312
38.220,507,324
38.229,510,336
38.237,515,349
38.246,518,359
38.254,522,368
38.263,525,373
38.271,527,379
38.279,529,385
38.288,531,389
38.296,531,395
38.304,533,399
38.313,535,406
38.321,538,412
38.330,541,414
38.339,543,417
38.347,543,418
38.356,543,419
38.364,543,419
38.372,543,419
38.381,543,419
38.389,543,419
38.398,543,419
38.406,543,419
38.414,543,419
38.423,543,419
38.432,543,419
38.440,543,419
38.449,543,419
38.457,543,419
38.466,543,419
38.474,543,419
38.483,543,419
38.491,543,419
38.500,543,419
38.509,543,419
38.517,543,419
38.526,543,419
38.534,543,419
38.542,543,419
38.551,543,419
38.559,543,419
38.568,543,419
38.576,543,419
38.584,543,419
38.593,543,419
38.601,543,419
38.610,543,419
38.619,543,419
38.627,543,419
38.635,543,419
38.644,543,419
38.652,543,419
38.661,543,420
38.669,546,421
38.678,555,427
38.686,561,432
38.695,567,439
38.703,576,446
38.711,586,456
38.720,597,465
38.728,609,472
38.737,622,481
38.745,632,486
38.753,641,491
38.762,653,498
38.770,665,504
38.779,672,507
38.787,678,511
38.796,681,513
38.804,683,513
38.813,683,513
38.821,683,513
38.830,683,513
38.838,683,513
38.846,683,513
38.855,683,513
38.863,683,513
38.872,683,513
38.880,683,513
38.889,683,513
38.897,683,513
38.905,683,513
38.914,683,513
38.922,683,513
38.931,683,513
38.940,683,513
38.948,683,513
38.957,683,513
38.965,683,513
38.974,683,513
38.982,683,513
38.991,683,513
38.999,683,513
39.008,683,513
39.016,686,513
39.024,687,513
39.033,688,513
39.041,689,513
39.050,689,513
39.058,689,513
39.066,693,513
39.075,699,513
39.083,709,513
39.092,729,513
39.100,746,511
39.108,761,511
39.117,777,510
39.125,777,510
39.134,807,509
39.142,823,509
39.150,843,509
39.159,862,509
39.167,881,509
39.180,895,509
39.188,910,509
39.197,921,509
39.205,923,509
39.214,924,509
39.222,924,509
39.230,924,509
39.239,924,509
39.247,924,509
39.256,924,509
39.264,924,509
39.273,924,509
39.281,924,509
39.290,924,509
39.298,924,509
39.307,924,509
39.315,924,509
39.323,924,509
39.332,924,509
39.340,924,509
39.348,924,509
39.357,924,509
39.366,924,509
39.374,924,509
39.383,924,509
39.391,924,509
39.400,924,509
39.408,924,509
39.417,924,509
39.425,924,509
39.433,924,509
39.442,924,509
39.450,924,509
39.459,924,509
39.467,924,509
39.476,924,509
39.484,924,509
39.493,924,509
39.501,924,509
39.510,924,509
39.519,924,509
39.527,924,509
39.535,924,509
39.544,924,509
39.552,924,509
39.561,924,509
39.569,924,509
39.577,924,509
39.586,924,509
39.594,924,509
39.603,924,509
39.611,924,509
39.619,926,509
39.628,929,507
39.636,934,506
39.645,935,503
39.653,937,503
39.662,938,503
39.670,938,503
39.679,938,503
39.687,938,503
39.695,938,503
39.704,938,503
39.712,938,503
39.721,938,503
39.730,938,503
39.738,938,503
39.746,938,503
39.755,938,503
39.764,938,503
39.772,938,503
39.780,933,506
39.789,927,509
39.798,918,514
39.806,891,521
39.814,865,524
39.823,826,529
39.831,783,531
39.840,730,535
39.849,678,539
39.857,635,539
39.866,602,539
39.875,585,539
39.883,575,539
39.892,572,539
39.900,571,540
39.908,571,540
39.917,571,540
39.925,571,540
39.934,571,540
39.942,571,540
39.951,571,540
39.959,571,540
39.968,571,540
39.976,571,540
39.985,571,540
39.993,571,540
40.001,571,540
40.010,571,540
40.018,571,540
40.027,571,540
40.036,571,540
40.044,571,540
40.052,571,540
40.061,571,540
40.070,571,540
40.078,571,540
40.087,571,540
40.095,570,540
40.103,569,540
40.112,567,537
40.120,564,535
40.128,563,533
40.137,563,533
40.149,555,529
40.159,548,525
40.168,543,523
40.176,535,517
40.184,529,512
40.193,521,507
40.201,513,500
40.210,506,493
40.218,495,481
40.227,491,473
40.235,489,470
40.244,486,464
40.252,482,458
40.260,481,455
40.269,477,449
40.277,476,445
40.286,475,443
40.294,473,440
40.303,473,440
40.311,473,439
40.320,473,439
40.328,473,439
40.337,473,439
40.345,473,439
40.354,473,439
40.362,473,439
40.370,473,439
40.378,473,439
40.387,473,439
40.395,473,439
40.404,473,439
40.412,473,439
40.420,473,439
40.429,473,439
40.438,473,439
40.446,473,439
40.455,473,439
40.463,473,439
40.472,473,439
40.480,473,439
40.489,473,439
40.497,473,439
40.505,473,437
40.514,473,436
40.522,473,434
40.531,473,430
40.540,473,429
40.548,473,421
40.557,473,414
40.565,473,406
40.574,475,397
40.582,475,393
40.590,479,382
40.599,481,375
40.607,486,368
40.616,489,361
40.624,492,355
40.633,493,348
40.641,495,342
40.650,497,337
40.658,499,332
40.667,501,329
40.675,502,325
40.684,503,322
40.692,505,320
40.700,505,319
40.709,506,317
40.720,508,316
40.729,509,313
40.737,509,312
40.745,510,311
40.754,511,309
40.763,511,307
40.771,511,307
40.779,512,307
40.788,512,306
40.796,512,306
40.805,512,306
40.813,512,306
40.822,512,306
40.830,512,306
40.839,512,306
40.847,512,306
40.855,512,306
40.864,512,306
40.872,512,306
40.881,512,306
40.889,512,306
40.898,512,306
40.906,512,306
40.915,512,306
40.923,513,305
40.931,515,301
40.940,516,298
40.948,520,293
40.957,521,291
40.966,525,286
40.974,529,283
40.983,534,273
40.991,538,269
40.999,538,269
41.007,541,264
41.016,549,254
41.024,553,248
41.033,557,242
41.041,563,237
41.050,568,229
41.059,574,221
41.067,579,217
41.076,585,210
41.084,592,203
41.093,599,196
41.101,603,194
41.110,605,193
41.118,606,192
41.127,606,192
41.135,606,192
41.144,606,192
41.152,606,192
41.161,606,192
41.169,606,192
41.178,606,192
41.186,606,192
41.195,606,192
41.203,606,192
41.212,606,192
41.220,606,192
41.229,606,192
41.238,607,191
41.246,607,191
41.254,607,191
41.263,607,191
41.272,607,191
41.280,607,191
41.289,607,191
41.297,607,191
41.306,607,191
41.314,607,191
41.323,607,191
41.332,607,191
41.340,607,191
41.349,607,191
41.357,607,191
41.366,607,191
41.374,607,191
41.382,607,191
41.391,607,191
41.399,607,191
41.408,608,191
41.416,611,189
41.425,611,189
41.433,612,189
41.442,613,188
41.450,613,188
41.458,614,188
41.467,616,187
41.475,619,186
41.484,623,186
41.492,633,183
41.500,639,179
41.509,639,179
41.517,645,178
41.526,659,171
41.534,667,169
41.543,674,167
41.551,683,165
41.567,704,157
41.575,716,153
41.584,716,153
41.592,739,149
41.600,749,148
41.609,753,146
41.618,755,146
41.626,756,146
41.635,756,146
41.643,756,146
41.652,756,146
41.660,756,146
41.669,756,146
41.677,756,146
41.685,756,146
41.694,757,146
41.702,757,146
41.711,757,146
41.719,757,146
41.728,757,146
41.736,757,146
41.745,757,146
41.753,757,146
41.762,757,146
41.770,757,146
41.779,757,146
41.787,757,146
41.796,757,146
41.804,757,146
41.812,757,146
41.821,757,146
41.829,757,146
41.838,757,146
41.846,760,146
41.855,762,146
41.863,765,146
41.871,769,146
41.880,773,146
41.889,775,146
41.897,779,146
41.906,783,146
41.914,785,146
41.922,787,146
41.931,789,146
41.939,791,146
41.948,795,146
41.956,799,145
41.964,802,145
41.973,805,144
41.981,808,144
41.989,811,144
41.998,816,143
42.006,821,143
42.015,827,142
42.023,834,142
42.032,843,141
42.040,847,141
42.048,849,141
42.057,850,141
42.065,851,141
42.074,853,141
42.083,853,141
42.091,854,141
42.100,854,141
42.108,855,141
42.117,856,141
42.125,857,141
42.134,857,141
42.142,859,141
42.150,861,141
42.159,861,141
42.167,861,141
42.176,861,141
42.184,861,141
42.193,861,141
42.201,861,141
42.209,861,141
42.218,861,141
42.227,861,141
42.235,861,141
42.243,861,141
42.252,861,141
42.260,861,141
42.268,861,141
42.277,861,141
42.285,861,141
42.293,861,141
42.302,864,143
42.310,864,143
42.319,869,144
42.327,873,145
42.336,878,145
42.344,892,149
42.352,900,149
42.360,906,149
42.369,911,151
42.377,911,151
42.386,919,154
42.395,921,155
42.403,924,156
42.411,925,157
42.420,926,157
42.428,927,159
42.440,927,160
42.449,930,162
42.457,932,163
42.466,937,166
42.475,939,170
42.483,941,171
42.492,942,173
42.500,944,175
42.508,945,175
42.516,945,177
42.525,947,178
42.533,950,183
42.541,951,183
42.557,955,188
42.565,957,189
42.574,959,190
42.582,962,191
42.590,963,192
42.599,964,194
42.608,966,197
42.616,968,200
42.624,969,202
42.633,971,205
42.641,975,211
42.649,977,213
42.658,978,214
42.667,979,217
42.675,979,217
42.684,979,218
42.693,980,219
42.701,980,220
42.710,980,221
42.718,980,221
42.727,980,221
42.735,980,221
42.743,980,221
42.751,980,221
42.760,980,221
42.768,981,221
42.776,981,221
42.785,981,222
42.793,981,223
42.802,982,223
42.810,983,225
42.819,983,225
42.828,983,228
42.836,983,229
42.844,983,229
42.853,983,230
42.861,983,233
42.869,983,235
42.878,983,237
42.886,983,240
42.895,983,243
42.903,981,251
42.911,979,259
42.919,976,270
42.928,974,282
42.937,973,289
42.946,969,301
42.954,967,314
42.962,965,327
42.971,962,339
42.980,959,349
42.988,957,361
42.996,953,373
43.005,949,383
43.013,947,393
43.021,945,401
43.030,945,405
43.039,943,413
43.047,943,415
43.056,942,419
43.064,940,423
43.072,940,425
43.081,940,425
43.089,940,425
43.097,940,425
43.106,940,425
43.114,939,426
43.123,939,426
43.131,939,426
43.140,939,426
43.148,939,426
43.156,939,426
43.165,939,426
43.174,939,426
43.182,939,426
43.191,939,426
43.199,939,426
43.207,939,426
43.216,939,426
43.224,939,426
43.233,938,427
43.241,937,428
43.250,936,428
43.258,935,430
43.267,931,432
43.275,930,433
43.283,927,435
43.292,923,437
43.300,919,441
43.308,911,445
43.317,901,449
43.325,893,454
43.334,883,459
43.342,871,463
43.351,860,467
43.359,847,473
43.368,837,477
43.376,825,480
43.385,812,487
43.393,801,490
43.401,791,494
43.409,783,497
43.418,773,499
43.426,765,501
43.434,759,503
43.443,753,507
43.452,746,509
43.460,741,511
43.468,736,511
43.477,731,512
43.486,723,514
43.494,709,517
43.503,699,519
43.511,699,519
43.520,688,521
43.528,667,526
43.536,654,528
43.545,641,531
43.553,627,534
43.562,612,536
43.570,600,539
43.578,588,539
43.587,576,541
43.595,564,544
43.604,553,546
43.612,541,547
43.621,529,548
43.629,519,549
43.637,514,549
43.646,507,549
43.654,503,549
43.663,499,550
43.671,495,550
43.680,491,550
43.688,489,550
43.696,485,550
43.705,477,550
43.713,472,550
43.722,464,550
43.730,456,550
43.738,444,550
43.747,433,550
43.755,421,550
43.764,409,550
43.772,400,550
43.781,390,550
43.790,381,550
43.798,371,547
43.806,365,541
43.815,353,537
43.823,346,533
43.832,325,523
43.840,314,519
43.848,302,514
43.857,302,514
43.865,291,512
43.873,284,511
43.881,276,507
43.890,265,503
43.898,244,497
43.907,235,495
43.916,225,493
43.924,215,491
43.932,206,489
43.941,197,486
43.949,188,483
43.958,179,481
43.966,170,478
43.974,163,474
43.983,155,469
43.991,149,463
43.999,141,458
44.008,133,451
44.016,126,444
44.025,121,439
44.033,113,431
44.042,107,425
44.050,101,418
44.059,95,412
44.068,89,405
44.076,84,398
44.084,81,390
44.093,77,383
44.101,75,375
44.110,69,366
44.118,65,355
44.127,61,345
44.135,59,335
44.144,54,326
44.152,52,315
44.161,50,307
44.170,48,298
44.178,47,286
44.187,47,278
44.195,47,271
44.204,47,263
44.212,47,258
44.221,47,250
44.229,49,240
44.237,49,235
44.246,51,225
44.254,54,218
44.263,57,212
44.271,59,207
44.279,61,202
44.288,63,196
44.297,65,191
44.305,70,187
44.313,73,184
44.322,78,175
44.330,88,168
44.339,94,159
44.347,102,151
44.356,112,141
44.365,119,134
44.373,125,130
44.381,131,126
44.389,136,123
44.398,142,120
44.406,149,115
44.415,157,111
44.423,169,104
44.431,182,98
44.439,195,93
44.448,204,91
44.457,218,86
44.465,236,83
44.474,252,79
44.483,265,76
44.491,280,74
44.499,295,71
44.508,335,65
44.517,353,62
44.525,373,59
44.533,389,59
44.542,409,58
44.550,425,56
44.558,439,56
44.566,453,56
44.575,467,56
44.583,483,56
44.591,498,56
44.600,511,56
44.608,527,56
44.616,543,56
44.625,565,56
44.634,587,56
44.642,607,56
44.651,621,55
44.659,635,55
44.667,646,55
44.676,655,55
44.684,665,55
44.692,672,54
44.701,680,54
44.709,687,54
44.717,693,54
44.726,700,54
44.734,704,54
44.743,706,54
44.751,710,54
44.760,713,54
44.768,717,54
44.777,720,54
44.786,723,54
44.794,725,54
44.803,725,54
44.811,725,54
44.819,725,54
44.828,725,54
44.836,725,54
44.845,725,54
44.853,725,54
44.862,725,54
44.870,725,54
44.878,725,54
44.887,725,54
44.896,725,54
44.904,725,54
44.913,725,54
44.921,725,54
44.930,725,54
44.938,725,54
44.947,725,54
44.955,725,54
44.964,725,54
44.972,726,54
44.981,727,54
44.989,729,52
44.998,732,52
45.006,737,51
45.014,742,51
45.023,745,50
45.031,753,50
45.040,759,50
45.048,765,50
45.056,773,50
45.064,780,50
45.073,787,50
45.081,793,51
45.090,802,53
45.098,806,54
45.107,808,55
45.115,809,55
45.123,810,56
45.132,810,56
45.140,811,56
45.149,812,56
45.158,816,56
45.166,819,56
45.174,823,56
45.183,825,56
45.192,828,56
45.200,831,56
45.208,833,56
45.217,833,56
45.225,834,55
45.233,835,55
45.241,836,55
45.250,840,55
45.258,841,55
45.266,844,55
45.275,846,55
45.283,849,55
45.292,852,56
45.300,853,57
45.308,854,57
45.317,857,57
45.325,858,57
45.334,860,59
45.342,861,59
45.351,865,61
45.360,866,62
45.368,868,63
45.376,876,67
45.385,879,68
45.393,881,69
45.402,885,70
45.410,887,70
45.419,889,70
45.427,891,70
45.436,891,70
45.444,891,70
45.452,891,70
45.461,891,70
45.470,892,70
45.478,895,72
45.486,895,72
45.495,897,73
45.503,897,74
45.512,900,77
45.520,901,77
45.529,903,79
45.537,903,79
45.546,903,79
45.554,903,79
45.563,904,80
45.571,905,81
45.580,907,83
45.588,907,85
45.597,910,88
45.605,914,95
45.614,916,104
45.622,919,113
45.630,923,125
45.639,925,138
45.647,927,146
45.656,929,151
45.665,929,154
45.673,930,155
45.681,930,155
45.690,930,155
45.698,930,155
45.707,930,155
45.715,930,155
45.723,930,155
45.732,930,155
45.740,930,155
45.749,930,155
45.757,930,155
45.765,930,155
45.774,930,155
45.783,930,155
45.791,930,155
45.799,930,155
45.808,930,155
45.816,930,155
45.825,930,155
45.833,930,155
45.842,930,155
45.850,930,155
45.859,930,155
45.867,930,155
45.876,930,155
45.884,930,155
45.893,930,155
45.901,930,155
45.909,930,155
45.918,930,155
45.927,930,155
45.935,930,155
45.943,931,157
45.952,931,157
45.960,933,157
45.969,934,157
45.977,935,157
45.986,937,157
45.994,939,163
46.003,941,167
46.011,941,173
46.020,943,178
46.028,943,182
46.037,943,183
46.045,944,187
46.054,945,189
46.062,945,189
46.070,945,190
46.079,945,193
46.088,945,194
46.096,947,196
46.105,947,196
46.113,947,197
46.121,947,197
46.130,947,197
46.138,947,197
46.146,947,197
46.155,947,197
46.163,948,197
46.172,949,197
46.180,949,199
46.189,950,201
46.197,951,202
46.206,951,207
46.214,953,211
46.223,954,214
46.231,955,216
46.240,955,218
46.248,957,221
46.256,957,222
46.265,958,223
46.273,959,224
46.281,959,224
46.290,959,225
46.298,959,226
46.307,959,227
46.315,961,227
46.324,961,228
46.332,962,228
46.341,965,228
46.349,965,228
46.357,967,228
46.366,968,229
46.375,968,229
46.383,969,231
46.391,969,234
46.399,971,236
46.408,971,240
46.417,972,242
46.425,972,244
46.434,972,247
46.442,973,249
46.450,973,249
46.459,973,249
46.467,973,249
46.476,973,251
46.484,973,251
46.492,973,251
46.501,973,251
46.509,973,251
46.518,973,251
46.526,974,251
46.535,974,251
46.543,976,251
46.552,976,251
46.560,976,251
46.568,976,251
46.577,976,251
46.585,976,251
46.594,976,251
46.602,976,251
46.611,977,251
46.619,977,253
46.628,977,255
46.637,977,256
46.645,977,257
46.653,978,258
46.662,978,259
46.670,978,260
46.678,978,261
46.687,979,262
46.695,979,262
46.704,979,263
46.713,980,264
46.721,981,265
46.729,981,265
46.738,982,265
46.746,982,265
46.755,982,265
46.763,982,265
46.772,982,265
46.780,982,265
46.789,982,266
46.797,983,268
46.806,983,270
46.815,983,272
46.823,983,275
46.831,984,278
46.840,984,282
46.849,985,287
46.857,987,295
46.865,989,301
46.874,991,307
46.882,991,312
46.891,991,315
46.899,991,317
46.908,992,319
46.916,993,321
46.925,993,322
46.933,993,322
46.941,993,322
46.950,993,322
46.958,993,322
46.966,993,322
46.975,993,322
46.983,993,322
46.992,993,322
47.000,993,322
47.008,993,322
47.017,993,323
47.025,994,325
47.034,994,327
47.042,995,331
47.051,995,336
47.059,996,341
47.068,997,345
47.076,997,346
47.085,997,347
47.093,997,349
47.101,997,350
47.110,997,351
47.118,997,351
47.127,997,351
47.135,997,351
47.144,997,351
47.153,997,351
47.161,997,351
47.169,997,351
47.178,997,351
47.186,997,351
47.195,997,351
