time,x,y,dx,dy,speed,dt
1761282800.0,575.0,535.0,-1.0,-22.0,22.022715,0.001
1761282800.0,575.0,517.0,0.0,-18.0,18.0,0.001
1761282800.0,575.0,505.0,0.0,-12.0,12.0,0.001
1761282800.0,575.0,493.0,0.0,-12.0,12.0,0.001
1761282800.0,578.0,470.0,3.0,-23.0,23.194826,0.001
1761282800.0,583.0,457.0,5.0,-13.0,13.928389,0.001
1761282800.0,588.0,445.0,5.0,-12.0,13.0,0.001
1761282800.0,594.0,436.0,6.0,-9.0,10.816654,0.001
1761282800.0,605.0,412.0,11.0,-24.0,26.400757,0.001
1761282800.0,611.0,401.0,6.0,-11.0,12.529964,0.001
1761282800.0,620.0,394.0,9.0,-7.0,11.401754,0.001
1761282800.0,635.0,381.0,15.0,-13.0,19.849434,0.001
1761282800.0,670.0,357.0,35.0,-24.0,42.43819,0.001
1761282800.0,722.0,324.0,52.0,-33.0,61.587337,0.001
1761282800.0,752.0,309.0,30.0,-15.0,33.54102,0.001
1761282800.0,770.0,303.0,18.0,-6.0,18.973665,0.001
1761282800.0,779.0,300.0,9.0,-3.0,9.486833,0.001
1761282800.0,806.0,285.0,27.0,-15.0,30.88689,0.001
1761282800.0,819.0,279.0,13.0,-6.0,14.3178215,0.001
1761282800.0,832.0,274.0,13.0,-5.0,13.928389,0.001
1761282800.0,838.0,271.0,6.0,-3.0,6.708204,0.001
1761282800.0,851.0,270.0,13.0,-1.0,13.038404,0.001
1761282800.0,879.0,277.0,28.0,7.0,28.86174,0.001
1761282800.0,891.0,282.0,12.0,5.0,13.0,0.001
1761282800.0,902.0,285.0,11.0,3.0,11.401754,0.001
1761282800.0,935.0,298.0,33.0,13.0,35.468296,0.001
1761282800.0,953.0,306.0,18.0,8.0,19.697716,0.001
1761282800.0,988.0,320.0,35.0,14.0,37.696156,0.001
1761282800.0,1005.0,325.0,17.0,5.0,17.720045,0.001
1761282800.0,1019.0,331.0,14.0,6.0,15.231546,0.001
1761282800.0,1046.0,341.0,27.0,10.0,28.79236,0.001
1761282800.0,1061.0,349.0,15.0,8.0,17.0,0.001
1761282800.0,1074.0,355.0,13.0,6.0,14.3178215,0.001
1761282800.0,1083.0,361.0,9.0,6.0,10.816654,0.001
1761282800.0,1112.0,388.0,29.0,27.0,39.623226,0.001
1761282800.0,1121.0,408.0,9.0,20.0,21.931713,0.001
1761282800.0,1128.0,427.0,7.0,19.0,20.248457,0.001
1761282800.0,1134.0,445.0,6.0,18.0,18.973665,0.001
1761282800.0,1136.0,457.0,2.0,12.0,12.165525,0.001
1761282800.0,1139.0,481.0,3.0,24.0,24.186773,0.001
1761282800.0,1142.0,496.0,3.0,15.0,15.297058,0.001
1761282800.0,1142.0,510.0,0.0,14.0,14.0,0.001
1761282800.0,1142.0,522.0,0.0,12.0,12.0,0.001
1761282800.0,1142.0,544.0,0.0,22.0,22.0,0.001
1761282800.0,1141.0,554.0,-1.0,10.0,10.049875,0.001
1761282800.0,1137.0,567.0,-4.0,13.0,13.601471,0.001
1761282800.0,1130.0,579.0,-7.0,12.0,13.892444,0.001
1761282800.0,1127.0,598.0,-3.0,19.0,19.235384,0.001
1761282800.0,1121.0,608.0,-6.0,10.0,11.661903,0.001
1761282800.0,1116.0,621.0,-5.0,13.0,13.928389,0.001
1761282800.0,1055.0,690.0,-61.0,69.0,92.09777,0.001
1761282800.0,923.0,717.0,-132.0,27.0,134.73306,0.001
1761282800.0,786.0,724.0,-137.0,7.0,137.17871,0.001
1761282800.0,784.0,724.0,-2.0,0.0,2.0,0.001
1761282800.0,780.0,723.0,-4.0,-1.0,4.1231055,0.001
1761282800.0,780.0,723.0,0.0,0.0,0.0,0.001
1761282800.0,777.0,718.0,-3.0,-5.0,5.8309517,0.001
1761282800.0,765.0,683.0,-12.0,-35.0,37.0,0.001
1761282800.0,757.0,664.0,-8.0,-19.0,20.615528,0.001
1761282800.0,750.0,635.0,-7.0,-29.0,29.832869,0.001
1761282800.0,745.0,612.0,-5.0,-23.0,23.537205,0.001
1761282800.0,740.0,594.0,-5.0,-18.0,18.681541,0.001
1761282800.0,735.0,560.0,-5.0,-34.0,34.36568,0.001
1761282800.0,733.0,530.0,-2.0,-30.0,30.066593,0.001
1761282800.0,733.0,520.0,0.0,-10.0,10.0,0.001
1761282800.0,733.0,498.0,0.0,-22.0,22.0,0.001
1761282800.0,905.0,409.0,172.0,-89.0,193.66208,0.001
1761282800.0,935.0,451.0,30.0,42.0,51.613953,0.001
1761282800.0,938.0,459.0,3.0,8.0,8.5440035,0.001
1761282800.0,939.0,468.0,1.0,9.0,9.055386,0.001
1761282800.0,939.0,498.0,0.0,30.0,30.0,0.001
1761282800.0,939.0,506.0,0.0,8.0,8.0,0.001
1761282800.0,938.0,522.0,-1.0,16.0,16.03122,0.001
1761282800.0,937.0,536.0,-1.0,14.0,14.035668,0.001
1761282800.0,930.0,573.0,-7.0,37.0,37.65634,0.001
1761282800.0,927.0,587.0,-3.0,14.0,14.3178215,0.001
1761282800.0,925.0,591.0,-2.0,4.0,4.472136,0.001
1761282800.0,921.0,599.0,-4.0,8.0,8.944272,0.001
1761282800.0,921.0,599.0,0.0,0.0,0.0,0.001
1761282800.0,916.0,606.0,-5.0,7.0,8.602325,0.001
1761282800.0,913.0,608.0,-3.0,2.0,3.6055512,0.001
1761282800.0,909.0,610.0,-4.0,2.0,4.472136,0.001
1761282800.0,893.0,620.0,-16.0,10.0,18.867962,0.001
1761282800.0,888.0,622.0,-5.0,2.0,5.3851647,0.001
1761282800.0,885.0,624.0,-3.0,2.0,3.6055512,0.001
1761282800.0,883.0,624.0,-2.0,0.0,2.0,0.001
1761282800.0,882.0,624.0,-1.0,0.0,1.0,0.001
1761282800.0,882.0,624.0,0.0,0.0,0.0,0.001
1761282800.0,882.0,624.0,0.0,0.0,0.0,0.001
1761282800.0,881.0,624.0,-1.0,0.0,1.0,0.001
1761282800.0,881.0,617.0,0.0,-7.0,7.0,0.001
1761282800.0,879.0,593.0,-2.0,-24.0,24.083189,0.001
1761282800.0,879.0,585.0,0.0,-8.0,8.0,0.001
1761282800.0,879.0,573.0,0.0,-12.0,12.0,0.001
1761282800.0,879.0,561.0,0.0,-12.0,12.0,0.001
1761282800.0,879.0,549.0,0.0,-12.0,12.0,0.001
1761282800.0,879.0,509.0,0.0,-40.0,40.0,0.001
1761282800.0,879.0,493.0,0.0,-16.0,16.0,0.001
1761282800.0,883.0,461.0,4.0,-32.0,32.24903,0.001
1761282800.0,888.0,446.0,5.0,-15.0,15.811388,0.001
1761282800.0,890.0,432.0,2.0,-14.0,14.142136,0.001
1761282800.0,901.0,409.0,11.0,-23.0,25.495098,0.001
1761282800.0,903.0,402.0,2.0,-7.0,7.28011,0.001
1761282800.0,906.0,400.0,3.0,-2.0,3.6055512,0.001
1761282800.0,910.0,394.0,4.0,-6.0,7.2111025,0.001
1761282800.0,912.0,392.0,2.0,-2.0,2.828427,0.001
1761282800.0,915.0,392.0,3.0,0.0,3.0,0.001
1761282800.0,916.0,392.0,1.0,0.0,1.0,0.001
1761282800.0,918.0,392.0,2.0,0.0,2.0,0.001
1761282800.0,919.0,392.0,1.0,0.0,1.0,0.001
1761282800.0,919.0,392.0,0.0,0.0,0.0,0.001
1761282800.0,921.0,393.0,2.0,1.0,2.236068,0.001
1761282800.0,922.0,406.0,1.0,13.0,13.038404,0.001
1761282800.0,924.0,438.0,2.0,32.0,32.06244,0.001
1761282800.0,924.0,465.0,0.0,27.0,27.0,0.001
1761282800.0,926.0,495.0,2.0,30.0,30.066593,0.001
1761282800.0,928.0,524.0,2.0,29.0,29.068884,0.001
1761282800.0,934.0,579.0,6.0,55.0,55.326305,0.001
1761282800.0,936.0,599.0,2.0,20.0,20.09975,0.001
1761282800.0,939.0,615.0,3.0,16.0,16.27882,0.001
1761282800.0,943.0,638.0,4.0,23.0,23.345236,0.001
1761282800.0,943.0,639.0,0.0,1.0,1.0,0.001
1761282800.0,943.0,639.0,0.0,0.0,0.0,0.001
1761282800.0,943.0,639.0,0.0,0.0,0.0,0.001
1761282800.0,943.0,639.0,0.0,0.0,0.0,0.001
1761282800.0,944.0,641.0,1.0,2.0,2.236068,0.001
1761282800.0,944.0,641.0,0.0,0.0,0.0,0.001
1761282800.0,945.0,641.0,1.0,0.0,1.0,0.001
1761282800.0,953.0,636.0,8.0,-5.0,9.433981,0.001
1761282800.0,959.0,627.0,6.0,-9.0,10.816654,0.001
1761282800.0,963.0,620.0,4.0,-7.0,8.062258,0.001
1761282800.0,974.0,596.0,11.0,-24.0,26.400757,0.001
1761282800.0,976.0,582.0,2.0,-14.0,14.142136,0.001
1761282800.0,979.0,564.0,3.0,-18.0,18.248287,0.001
1761282800.0,987.0,535.0,8.0,-29.0,30.083218,0.001
1761282800.0,992.0,519.0,5.0,-16.0,16.763054,0.001
1761282800.0,1002.0,482.0,10.0,-37.0,38.327538,0.001
1761282800.0,1007.0,466.0,5.0,-16.0,16.763054,0.001
1761282800.0,1010.0,453.0,3.0,-13.0,13.341664,0.001
1761282800.0,1021.0,434.0,11.0,-19.0,21.954498,0.001
1761282800.0,1025.0,428.0,4.0,-6.0,7.2111025,0.001
1761282800.0,1027.0,426.0,2.0,-2.0,2.828427,0.001
1761282800.0,1031.0,423.0,4.0,-3.0,5.0,0.001
1761282800.0,1032.0,423.0,1.0,0.0,1.0,0.001
1761282800.0,1035.0,422.0,3.0,-1.0,3.1622777,0.001
1761282800.0,1035.0,422.0,0.0,0.0,0.0,0.001
1761282800.0,1035.0,422.0,0.0,0.0,0.0,0.001
1761282800.0,1035.0,422.0,0.0,0.0,0.0,0.001
1761282800.0,1035.0,422.0,0.0,0.0,0.0,0.001
1761282800.0,1037.0,424.0,2.0,2.0,2.828427,0.001
1761282800.0,1038.0,438.0,1.0,14.0,14.035668,0.001
1761282800.0,1038.0,454.0,0.0,16.0,16.0,0.001
1761282800.0,1042.0,474.0,4.0,20.0,20.396078,0.001
1761282800.0,1048.0,530.0,6.0,56.0,56.32051,0.001
1761282800.0,1052.0,565.0,4.0,35.0,35.22783,0.001
1761282800.0,1056.0,592.0,4.0,27.0,27.294687,0.001
1761282800.0,1061.0,612.0,5.0,20.0,20.615528,0.001
1761282800.0,1064.0,640.0,3.0,28.0,28.160255,0.001
1761282800.0,1065.0,649.0,1.0,9.0,9.055386,0.001
1761282800.0,1067.0,653.0,2.0,4.0,4.472136,0.001
1761282800.0,1068.0,655.0,1.0,2.0,2.236068,0.001
1761282800.0,1068.0,655.0,0.0,0.0,0.0,0.001
1761282800.0,1068.0,655.0,0.0,0.0,0.0,0.001
1761282800.0,1068.0,655.0,0.0,0.0,0.0,0.001
1761282800.0,1068.0,655.0,0.0,0.0,0.0,0.001
1761282800.0,1069.0,655.0,1.0,0.0,1.0,0.001
1761282800.0,1072.0,651.0,3.0,-4.0,5.0,0.001
1761282800.0,1075.0,644.0,3.0,-7.0,7.615773,0.001
1761282800.0,1081.0,619.0,6.0,-25.0,25.70992,0.001
1761282800.0,1084.0,605.0,3.0,-14.0,14.3178215,0.001
1761282800.0,1086.0,580.0,2.0,-25.0,25.079872,0.001
1761282800.0,1090.0,553.0,4.0,-27.0,27.294687,0.001
1761282800.0,1094.0,522.0,4.0,-31.0,31.257,0.001
1761282800.0,1098.0,487.0,4.0,-35.0,35.22783,0.001
1761282800.0,1110.0,381.0,12.0,-106.0,106.677086,0.001
1761282800.0,1117.0,362.0,7.0,-19.0,20.248457,0.001
1761282800.0,1124.0,347.0,7.0,-15.0,16.552946,0.001
1761282800.0,1128.0,335.0,4.0,-12.0,12.649111,0.001
1761282800.0,1131.0,331.0,3.0,-4.0,5.0,0.001
1761282800.0,1132.0,330.0,1.0,-1.0,1.4142135,0.001
1761282800.0,1132.0,330.0,0.0,0.0,0.0,0.001
1761282800.0,1132.0,330.0,0.0,0.0,0.0,0.001
1761282800.0,1132.0,330.0,0.0,0.0,0.0,0.001
1761282800.0,1132.0,330.0,0.0,0.0,0.0,0.001
1761282800.0,1132.0,330.0,0.0,0.0,0.0,0.001
1761282800.0,1135.0,337.0,3.0,7.0,7.615773,0.001
1761282800.0,1135.0,354.0,0.0,17.0,17.0,0.001
1761282800.0,1139.0,373.0,4.0,19.0,19.416489,0.001
1761282800.0,1139.0,387.0,0.0,14.0,14.0,0.001
1761282800.0,1142.0,441.0,3.0,54.0,54.08327,0.001
1761282800.0,1144.0,467.0,2.0,26.0,26.076809,0.001
1761282800.0,1148.0,498.0,4.0,31.0,31.257,0.001
1761282800.0,1158.0,553.0,10.0,55.0,55.9017,0.001
1761282800.0,1162.0,579.0,4.0,26.0,26.305893,0.001
1761282800.0,1165.0,600.0,3.0,21.0,21.213203,0.001
1761282800.0,1167.0,614.0,2.0,14.0,14.142136,0.001
1761282800.0,1171.0,633.0,4.0,19.0,19.416489,0.001
1761282800.0,1171.0,636.0,0.0,3.0,3.0,0.001
1761282800.0,1171.0,636.0,0.0,0.0,0.0,0.001
1761282800.0,1171.0,636.0,0.0,0.0,0.0,0.001
1761282800.0,1171.0,636.0,0.0,0.0,0.0,0.001
1761282800.0,1171.0,636.0,0.0,0.0,0.0,0.001
1761282800.0,1171.0,636.0,0.0,0.0,0.0,0.001
1761282800.0,1171.0,636.0,0.0,0.0,0.0,0.001
1761282800.0,1171.0,636.0,0.0,0.0,0.0,0.001
1761282800.0,1172.0,636.0,1.0,0.0,1.0,0.001
1761282800.0,1175.0,615.0,3.0,-21.0,21.213203,0.001
1761282800.0,1175.0,601.0,0.0,-14.0,14.0,0.001
1761282800.0,1177.0,585.0,2.0,-16.0,16.124516,0.001
1761282800.0,1178.0,560.0,1.0,-25.0,25.019993,0.001
1761282800.0,1186.0,506.0,8.0,-54.0,54.589375,0.001
1761282800.0,1190.0,483.0,4.0,-23.0,23.345236,0.001
1761282800.0,1193.0,465.0,3.0,-18.0,18.248287,0.001
1761282800.0,1199.0,431.0,6.0,-34.0,34.525352,0.001
1761282800.0,1201.0,420.0,2.0,-11.0,11.18034,0.001
1761282800.0,1202.0,414.0,1.0,-6.0,6.0827627,0.001
1761282800.0,1204.0,405.0,2.0,-9.0,9.219544,0.001
1761282800.0,1211.0,400.0,7.0,-5.0,8.602325,0.001
1761282800.0,1213.0,393.0,2.0,-7.0,7.28011,0.001
1761282800.0,1214.0,391.0,1.0,-2.0,2.236068,0.001
1761282800.0,1216.0,390.0,2.0,-1.0,2.236068,0.001
1761282800.0,1216.0,390.0,0.0,0.0,0.0,0.001
1761282800.0,1216.0,390.0,0.0,0.0,0.0,0.001
1761282800.0,1216.0,390.0,0.0,0.0,0.0,0.001
1761282800.0,1216.0,390.0,0.0,0.0,0.0,0.001
1761282800.0,1216.0,390.0,0.0,0.0,0.0,0.001
1761282800.0,1217.0,390.0,1.0,0.0,1.0,0.001
1761282800.0,1219.0,396.0,2.0,6.0,6.3245554,0.001
1761282800.0,1222.0,403.0,3.0,7.0,7.615773,0.001
1761282800.0,1229.0,439.0,7.0,36.0,36.67424,0.001
1761282800.0,1234.0,459.0,5.0,20.0,20.615528,0.001
1761282800.0,1244.0,489.0,10.0,30.0,31.622776,0.001
1761282800.0,1259.0,557.0,15.0,68.0,69.63476,0.001
1761282800.0,1263.0,588.0,4.0,31.0,31.257,0.001
1761282800.0,1268.0,606.0,5.0,18.0,18.681541,0.001
1761282800.0,1273.0,621.0,5.0,15.0,15.811388,0.001
1761282800.0,1279.0,640.0,6.0,19.0,19.924858,0.001
1761282800.0,1283.0,647.0,4.0,7.0,8.062258,0.001
1761282800.0,1284.0,651.0,1.0,4.0,4.1231055,0.001
1761282800.0,1286.0,656.0,2.0,5.0,5.3851647,0.001
1761282800.0,1286.0,656.0,0.0,0.0,0.0,0.001
1761282800.0,1286.0,656.0,0.0,0.0,0.0,0.001
1761282800.0,1286.0,656.0,0.0,0.0,0.0,0.001
1761282800.0,1286.0,656.0,0.0,0.0,0.0,0.001
1761282800.0,1286.0,656.0,0.0,0.0,0.0,0.001
1761282800.0,1287.0,656.0,1.0,0.0,1.0,0.001
1761282800.0,1289.0,653.0,2.0,-3.0,3.6055512,0.001
1761282800.0,1292.0,645.0,3.0,-8.0,8.5440035,0.001
1761282800.0,1296.0,632.0,4.0,-13.0,13.601471,0.001
1761282800.0,1300.0,616.0,4.0,-16.0,16.492422,0.001
1761282800.0,1304.0,587.0,4.0,-29.0,29.274563,0.001
1761282800.0,1306.0,568.0,2.0,-19.0,19.104973,0.001
1761282800.0,1308.0,548.0,2.0,-20.0,20.09975,0.001
1761282800.0,1315.0,505.0,7.0,-43.0,43.56604,0.001
1761282800.0,1318.0,485.0,3.0,-20.0,20.22375,0.001
1761282800.0,1321.0,469.0,3.0,-16.0,16.27882,0.001
1761282800.0,1327.0,442.0,6.0,-27.0,27.658634,0.001
1761282800.0,1327.0,439.0,0.0,-3.0,3.0,0.001
1761282800.0,1327.0,434.0,0.0,-5.0,5.0,0.001
1761282800.0,1327.0,434.0,0.0,0.0,0.0,0.001
1761282800.0,1327.0,433.0,0.0,-1.0,1.0,0.001
1761282800.0,1327.0,433.0,0.0,0.0,0.0,0.001
1761282800.0,1327.0,433.0,0.0,0.0,0.0,0.001
1761282800.0,1327.0,433.0,0.0,0.0,0.0,0.001
1761282800.0,1327.0,433.0,0.0,0.0,0.0,0.001
1761282800.0,1327.0,433.0,0.0,0.0,0.0,0.001
1761282800.0,1327.0,433.0,0.0,0.0,0.0,0.001
1761282800.0,1327.0,433.0,0.0,0.0,0.0,0.001
1761282800.0,1327.0,434.0,0.0,1.0,1.0,0.001
1761282800.0,1327.0,452.0,0.0,18.0,18.0,0.001
1761282800.0,1327.0,470.0,0.0,18.0,18.0,0.001
1761282800.0,1327.0,498.0,0.0,28.0,28.0,0.001
1761282800.0,1327.0,518.0,0.0,20.0,20.0,0.001
1761282800.0,1327.0,536.0,0.0,18.0,18.0,0.001
1761282800.0,1327.0,550.0,0.0,14.0,14.0,0.001
1761282800.0,1327.0,576.0,0.0,26.0,26.0,0.001
1761282800.0,1327.0,584.0,0.0,8.0,8.0,0.001
1761282800.0,1327.0,590.0,0.0,6.0,6.0,0.001
1761282800.0,1327.0,594.0,0.0,4.0,4.0,0.001
1761282800.0,1327.0,595.0,0.0,1.0,1.0,0.001
1761282800.0,1327.0,595.0,0.0,0.0,0.0,0.001
1761282800.0,1327.0,595.0,0.0,0.0,0.0,0.001
1761282800.0,1327.0,595.0,0.0,0.0,0.0,0.001
1761282800.0,1327.0,595.0,0.0,0.0,0.0,0.001
1761282800.0,1327.0,595.0,0.0,0.0,0.0,0.001
1761282800.0,1327.0,595.0,0.0,0.0,0.0,0.001
1761282800.0,1327.0,595.0,0.0,0.0,0.0,0.001
1761282800.0,1327.0,592.0,0.0,-3.0,3.0,0.001
1761282800.0,1327.0,585.0,0.0,-7.0,7.0,0.001
1761282800.0,1327.0,555.0,0.0,-30.0,30.0,0.001
1761282800.0,1327.0,521.0,0.0,-34.0,34.0,0.001
1761282800.0,1327.0,501.0,0.0,-20.0,20.0,0.001
1761282800.0,1327.0,481.0,0.0,-20.0,20.0,0.001
1761282800.0,1327.0,461.0,0.0,-20.0,20.0,0.001
1761282800.0,1327.0,441.0,0.0,-20.0,20.0,0.001
1761282800.0,1327.0,391.0,0.0,-50.0,50.0,0.001
1761282800.0,1322.0,371.0,-5.0,-20.0,20.615528,0.001
1761282800.0,1317.0,356.0,-5.0,-15.0,15.811388,0.001
1761282800.0,1309.0,344.0,-8.0,-12.0,14.422205,0.001
1761282800.0,1288.0,317.0,-21.0,-27.0,34.20526,0.001
1761282800.0,1278.0,310.0,-10.0,-7.0,12.206555,0.001
1761282800.0,1262.0,305.0,-16.0,-5.0,16.763054,0.001
1761282800.0,1224.0,300.0,-38.0,-5.0,38.327538,0.001
1761282800.0,1204.0,300.0,-20.0,0.0,20.0,0.001
1761282800.0,1182.0,300.0,-22.0,0.0,22.0,0.001
1761282800.0,1162.0,300.0,-20.0,0.0,20.0,0.001
1761282800.0,1118.0,300.0,-44.0,0.0,44.0,0.001
1761282800.0,1097.0,300.0,-21.0,0.0,21.0,0.001
1761282800.0,1077.0,300.0,-20.0,0.0,20.0,0.001
1761282800.0,1030.0,310.0,-47.0,10.0,48.052055,0.001
1761282800.0,1006.0,315.0,-24.0,5.0,24.5153,0.001
1761282800.0,1006.0,315.0,0.0,0.0,0.0,0.001
1761282800.0,917.0,338.0,-89.0,23.0,91.92388,0.001
1761282800.0,887.0,348.0,-30.0,10.0,31.622776,0.001
1761282800.0,859.0,357.0,-28.0,9.0,29.410883,0.001
1761282800.0,811.0,368.0,-48.0,11.0,49.24429,0.001
1761282800.0,794.0,371.0,-17.0,3.0,17.262676,0.001
1761282800.0,780.0,379.0,-14.0,8.0,16.124516,0.001
1761282800.0,755.0,392.0,-25.0,13.0,28.178005,0.001
1761282800.0,742.0,401.0,-13.0,9.0,15.811388,0.001
1761282800.0,722.0,416.0,-20.0,15.0,25.0,0.001
1761282800.0,710.0,427.0,-12.0,11.0,16.27882,0.001
1761282800.0,701.0,435.0,-9.0,8.0,12.0415945,0.001
1761282800.0,690.0,445.0,-11.0,10.0,14.866069,0.001
1761282800.0,681.0,454.0,-9.0,9.0,12.727922,0.001
1761282800.0,654.0,496.0,-27.0,42.0,49.92995,0.001
1761282800.0,649.0,515.0,-5.0,19.0,19.646883,0.001
1761282800.0,644.0,525.0,-5.0,10.0,11.18034,0.001
1761282800.0,640.0,540.0,-4.0,15.0,15.524175,0.001
1761282800.0,633.0,576.0,-7.0,36.0,36.67424,0.001
1761282800.0,631.0,592.0,-2.0,16.0,16.124516,0.001
1761282800.0,626.0,611.0,-5.0,19.0,19.646883,0.001
1761282800.0,625.0,643.0,-1.0,32.0,32.01562,0.001
1761282800.0,625.0,657.0,0.0,14.0,14.0,0.001
1761282800.0,625.0,671.0,0.0,14.0,14.0,0.001
1761282800.0,625.0,681.0,0.0,10.0,10.0,0.001
1761282800.0,633.0,706.0,8.0,25.0,26.24881,0.001
1761282800.0,641.0,721.0,8.0,15.0,17.0,0.001
1761282800.0,651.0,734.0,10.0,13.0,16.40122,0.001
1761282800.0,663.0,747.0,12.0,13.0,17.691807,0.001
1761282800.0,676.0,762.0,13.0,15.0,19.849434,0.001
1761282800.0,697.0,783.0,21.0,21.0,29.698484,0.001
1761282800.0,712.0,791.0,15.0,8.0,17.0,0.001
1761282800.0,726.0,796.0,14.0,5.0,14.866069,0.001
1761282800.0,757.0,804.0,31.0,8.0,32.01562,0.001
1761282800.0,771.0,804.0,14.0,0.0,14.0,0.001
1761282800.0,787.0,804.0,16.0,0.0,16.0,0.001
1761282800.0,803.0,804.0,16.0,0.0,16.0,0.001
1761282800.0,855.0,804.0,52.0,0.0,52.0,0.001
1761282800.0,882.0,803.0,27.0,-1.0,27.018513,0.001
1761282800.0,905.0,799.0,23.0,-4.0,23.345236,0.001
1761282800.0,932.0,795.0,27.0,-4.0,27.294687,0.001
1761282800.0,963.0,782.0,31.0,-13.0,33.61547,0.001
1761282800.0,1008.0,762.0,45.0,-20.0,49.24429,0.001
1761282800.0,1036.0,744.0,28.0,-18.0,33.286633,0.001
1761282800.0,1090.0,705.0,54.0,-39.0,66.61081,0.001
1761282800.0,1121.0,677.0,31.0,-28.0,41.773197,0.001
1761282800.0,1162.0,632.0,41.0,-45.0,60.876926,0.001
1761282800.0,1175.0,612.0,13.0,-20.0,23.853722,0.001
1761282800.0,1190.0,584.0,15.0,-28.0,31.764761,0.001
1761282800.0,1200.0,540.0,10.0,-44.0,45.122055,0.001
1761282800.0,1201.0,520.0,1.0,-20.0,20.024984,0.001
1761282800.0,1201.0,488.0,0.0,-32.0,32.0,0.001
1761282800.0,1201.0,474.0,0.0,-14.0,14.0,0.001
1761282800.0,1196.0,460.0,-5.0,-14.0,14.866069,0.001
1761282800.0,1189.0,443.0,-7.0,-17.0,18.384777,0.001
1761282800.0,1157.0,403.0,-32.0,-40.0,51.224995,0.001
1761282800.0,1135.0,385.0,-22.0,-18.0,28.42534,0.001
1761282800.0,1113.0,367.0,-22.0,-18.0,28.42534,0.001
1761282800.0,1092.0,351.0,-21.0,-16.0,26.400757,0.001
1761282800.0,1034.0,321.0,-58.0,-30.0,65.29931,0.001
1761282800.0,1004.0,311.0,-30.0,-10.0,31.622776,0.001
1761282800.0,979.0,303.0,-25.0,-8.0,26.24881,0.001
1761282800.0,916.0,290.0,-63.0,-13.0,64.327286,0.001
1761282800.0,881.0,286.0,-35.0,-4.0,35.22783,0.001
1761282800.0,816.0,286.0,-65.0,0.0,65.0,0.001
1761282800.0,791.0,286.0,-25.0,0.0,25.0,0.001
1761282800.0,766.0,286.0,-25.0,0.0,25.0,0.001
1761282800.0,744.0,286.0,-22.0,0.0,22.0,0.001
1761282800.0,707.0,286.0,-37.0,0.0,37.0,0.001
1761282800.0,688.0,290.0,-19.0,4.0,19.416489,0.001
1761282800.0,672.0,291.0,-16.0,1.0,16.03122,0.001
1761282800.0,658.0,295.0,-14.0,4.0,14.56022,0.001
1761282800.0,623.0,306.0,-35.0,11.0,36.687874,0.001
1761282800.0,606.0,314.0,-17.0,8.0,18.788294,0.001
1761282800.0,588.0,321.0,-18.0,7.0,19.313208,0.001
1761282800.0,556.0,338.0,-32.0,17.0,36.23534,0.001
1761282800.0,541.0,346.0,-15.0,8.0,17.0,0.001
1761282800.0,528.0,356.0,-13.0,10.0,16.40122,0.001
1761282800.0,517.0,365.0,-11.0,9.0,14.21267,0.001
1761282800.0,497.0,384.0,-20.0,19.0,27.58623,0.001
1761282800.0,488.0,392.0,-9.0,8.0,12.0415945,0.001
1761282800.0,478.0,401.0,-10.0,9.0,13.453624,0.001
1761282800.0,467.0,413.0,-11.0,12.0,16.27882,0.001
1761282800.0,445.0,432.0,-22.0,19.0,29.068884,0.001
1761282800.0,437.0,441.0,-8.0,9.0,12.0415945,0.001
1761282800.0,431.0,448.0,-6.0,7.0,9.219544,0.001
1761282800.0,430.0,457.0,-1.0,9.0,9.055386,0.001
1761282800.0,429.0,465.0,-1.0,8.0,8.062258,0.001
1761282800.0,429.0,477.0,0.0,12.0,12.0,0.001
1761282800.0,429.0,489.0,0.0,12.0,12.0,0.001
1761282800.0,429.0,493.0,0.0,4.0,4.0,0.001
1761282800.0,429.0,502.0,0.0,9.0,9.0,0.001
1761282800.0,429.0,508.0,0.0,6.0,6.0,0.001
1761282800.0,432.0,529.0,3.0,21.0,21.213203,0.001
1761282800.0,440.0,540.0,8.0,11.0,13.601471,0.001
1761282800.0,449.0,549.0,9.0,9.0,12.727922,0.001
1761282800.0,480.0,569.0,31.0,20.0,36.891735,0.001
1761282800.0,500.0,582.0,20.0,13.0,23.853722,0.001
1761282800.0,528.0,600.0,28.0,18.0,33.286633,0.001
1761282800.0,556.0,614.0,28.0,14.0,31.304953,0.001
1761282800.0,587.0,631.0,31.0,17.0,35.35534,0.001
1761282800.0,602.0,637.0,15.0,6.0,16.155495,0.001
1761282800.0,615.0,644.0,13.0,7.0,14.764823,0.001
1761282800.0,627.0,650.0,12.0,6.0,13.416408,0.001
1761282800.0,657.0,658.0,30.0,8.0,31.04835,0.001
1761282800.0,683.0,668.0,26.0,10.0,27.856777,0.001
1761282800.0,728.0,675.0,45.0,7.0,45.54119,0.001
1761282800.0,750.0,675.0,22.0,0.0,22.0,0.001
1761282800.0,774.0,675.0,24.0,0.0,24.0,0.001
1761282800.0,818.0,675.0,44.0,0.0,44.0,0.001
1761282800.0,840.0,675.0,22.0,0.0,22.0,0.001
1761282800.0,854.0,675.0,14.0,0.0,14.0,0.001
1761282800.0,868.0,671.0,14.0,-4.0,14.56022,0.001
1761282800.0,890.0,655.0,22.0,-16.0,27.202942,0.001
1761282800.0,896.0,645.0,6.0,-10.0,11.661903,0.001
